Dataset	TF	Comparison_Type	N_Available_Priors	N_MWU_Significant_Options	Top_Prior	Top_ROC_AUC	Top_MWU_Adjusted_P_Value	Top_MWU_Significant_FDR_BH	Top_N_Cells	Top_N_Pos	Top_N_Control	Second_Prior	Second_ROC_AUC	Second_MWU_Adjusted_P_Value	Second_MWU_Significant_FDR_BH	AUC_Diff	DeLong_Z	DeLong_P_Value	DeLong_P_Value_FDR_BH	DeLong_Significant_FDR_BH
NormanWeissman2019_filtered	MAML2	single_available_significant	1	1	causalpath	0.531543873308727	0.007770166759734442	True	12385	621	11764				False					True
NormanWeissman2019_filtered	SNAI1	top2_delong	2	1	collectri	0.5246016167896481	0.07237299490511147	True	12226	462	11764	causalpath	0.4689803141435239	0.9882596141089893	False	0.05562130264612419	2.8782336946049356	0.0039990876708062405	0.006998403423910921	True
NormanWeissman2019_filtered	FOXA1	top2_delong	3	1	dorothea	0.5227101051212774	0.021038589750252842	True	12599	835	11764	causalpath	0.4912180060144926	0.9167723277791546	False	0.03149209910678474	2.239828880579137	0.025102034164939887	0.039047608701017596	True
PapalexiSatija2021_eccite_RNA	STAT1	top2_delong	3	3	collectri	0.8432022760396608	3.146180044560873e-116	True	2830	444	2386	causalpath	0.8015223941460321	4.3926159781020125e-90	True	0.0416798818936287	5.573149607311157	2.501745495770689e-08	8.756109235197413e-08	True
PapalexiSatija2021_eccite_RNA	STAT2	top2_delong	2	2	dorothea	0.7891615614534102	3.190145050853192e-114	True	3047	661	2386	collectri	0.6592889941704826	1.2637983896613377e-35	True	0.12987256728292762	12.96329459650573	1.9757582122167866e-38	1.3830307485517506e-37	True
PapalexiSatija2021_eccite_RNA	IRF1	top2_delong	3	3	dorothea	0.6391043903978552	4.955325262744666e-39	True	3459	1073	2386	collectri	0.6104813805915058	4.805816724405233e-25	True	0.028623009806349353	3.6404434492699393	0.0002721688825466497	0.0006350607259421826	True
PapalexiSatija2021_eccite_RNA	SPI1	top2_delong	3	2	causalpath	0.6356436853869796	0.001271112181939878	True	2434	48	2386	dorothea	0.5788453478625315	0.05088474928146655	True	0.05679833752444807	1.2027848180723355	0.22905960130063685	0.38906059026906	False
PapalexiSatija2021_eccite_RNA	MYC	top2_delong	3	3	collectri	0.6312895560494322	4.477457899163846e-06	True	2495	109	2386	dorothea	0.6220152725762668	1.6001000474320552e-05	True	0.00927428347316539	0.967127087220243	0.3334805059449085	0.38906059026906	False
PapalexiSatija2021_eccite_RNA	JAK2	single_available_significant	1	1	causalpath	0.6129386754767393	2.9430988401608037e-25	True	3410	1024	2386				False					True
PapalexiSatija2021_eccite_RNA	SMAD4	top2_delong	3	3	collectri	0.5961533324768788	6.171063266116932e-14	True	3045	659	2386	causalpath	0.5824256824394196	1.4563990540295063e-10	True	0.013727650037459238	0.9797161280019578	0.3272262627527075	0.38906059026906	False
PapalexiSatija2021_eccite_RNA	STAT3	top2_delong	3	2	causalpath	0.528282799086626	0.03407258435103769	True	2879	493	2386	dorothea	0.5229185121457318	0.07757902601765154	True	0.005364286940894192	0.4551886987466412	0.6489734901846631	0.6489734901846631	False
ReplogleWeissman2022_K562_essential	RUVBL1	single_available_significant	1	1	causalpath	0.82746512467382	7.405597912954735e-53	True	10837	191	10646				False					True
