Dataset	TF	Prior	N_Pert	N_Control	U_Stat	MWU_AUC_Effect	ROC_AUC	PR_AUC	AP_Baseline	AP_Lift	P_Value	Adjusted_P_Value	Significant_FDR_BH	Mean_Diff	Score
ReplogleWeissman2022_K562_gwps	MAFA	ensemble	138	74615	5355171.5	0.520077606107487	0.4799223938925129	0.00188750045299121	0.0018460797559964148	1.0224371113221153	0.7928743740282094	0.9999973175522411	False	0.06685040861405453	0.2320904885245762
ReplogleWeissman2022_K562_gwps	CREB1	ensemble	196	74615	7562478.0	0.5171087774384698	0.4828912225615301	0.0028390234897369476	0.002619935570972183	1.083623399442402	0.7963459530367629	0.9999973175522411	False	0.19777608368912175	0.22772157318742997
ReplogleWeissman2022_K562_gwps	ZNF197	ensemble	277	74615	10634635.0	0.5145370785435028	0.48546292145649717	0.0035692967421008344	0.003698659402873471	0.9650244462433779	0.7986398890642091	0.9999973175522411	False	0.09167214618747177	0.22484513685985552
ReplogleWeissman2022_K562_gwps	BCL11A	ensemble	138	74615	5360972.0	0.5206409326329263	0.4793590673670737	0.0017840803040222993	0.0018460797559964148	0.9664156156998474	0.7993165140468433	0.9999973175522411	False	0.05426154095454018	0.2239982739269805
ReplogleWeissman2022_K562_gwps	MAFB	ensemble	176	74615	6808140.0	0.5184294530103014	0.4815705469896986	0.002434575974943424	0.002353224318434036	1.0345702939886001	0.8012102805014096	0.9999973175522411	False	0.18198279094738745	0.2216318438931028
ReplogleWeissman2022_K562_gwps	TP73	ensemble	194	74615	7492139.0	0.5175805561331674	0.48241944386683255	0.002633636562755316	0.0025932708631314413	1.0155655547585691	0.8015430880448581	0.9999973175522411	False	0.04762387695860849	0.22121654912004166
ReplogleWeissman2022_K562_gwps	E2F4	ensemble	155	74615	6010858.0	0.5197310062622538	0.48026899373774623	0.0022226468918969044	0.002073023940082921	1.0721761813363324	0.802356069513286	0.9999973175522411	False	0.06621665209390243	0.22020279269499202
ReplogleWeissman2022_K562_gwps	SATB1	ensemble	382	74615	14611039.0	0.5126153346340183	0.4873846653659817	0.004917452252909292	0.005093537074816326	0.9654297555273249	0.8028767952613851	0.9999973175522411	False	0.034305791410220624	0.21955400736572123
ReplogleWeissman2022_K562_gwps	STAT5A	ensemble	470	74615	17937607.0	0.5114939526448535	0.4885060473551465	0.005963487530033902	0.0062595724845175464	0.9526988536012672	0.8052390041162278	0.9999973175522411	False	0.08860233179101604	0.21661614610625085
ReplogleWeissman2022_K562_gwps	BACH2	ensemble	311	74615	11931008.0	0.5141509049778143	0.48584909502218565	0.0040074157325298175	0.004150762085257454	0.9654650520113475	0.8058432095887147	0.9999973175522411	False	0.09311477867907972	0.2158660844449975
