Dataset	TF	Comparison_Type	N_Available_Priors	N_MWU_Significant_Options	Top_Prior	Top_ROC_AUC	Top_MWU_Adjusted_P_Value	Top_MWU_Significant_FDR_BH	Top_N_Cells	Top_N_Pos	Top_N_Control	Second_Prior	Second_ROC_AUC	Second_MWU_Adjusted_P_Value	Second_MWU_Significant_FDR_BH	AUC_Diff	DeLong_Z	DeLong_P_Value	DeLong_P_Value_FDR_BH	DeLong_Significant_FDR_BH
ReplogleWeissman2022_rpe1	STAT5A	top2_delong	4	2	collectri	0.5918652321683029	0.005875430527271688	True	11508	95	11413	ensemble	0.5847745184392683	0.00632343729261089	True	0.007090713729034581	0.39175634311451396	0.6952382549499299	0.8216452103953716	False
ReplogleWeissman2022_rpe1	CLOCK	top2_delong	4	1	causalpath	0.5696012215244669	1.3707675962989926e-09	True	12128	715	11413	dorothea	0.5077367301059582	0.3980877337381151	False	0.061864491418508694	5.088371661603902	3.611510581882047e-07	4.694963756446661e-06	True
ReplogleWeissman2022_rpe1	MYBL2	top2_delong	4	1	causalpath	0.5323611528816119	0.0017426923866694446	True	12301	888	11413	dorothea	0.5090375247761562	0.3269590953419644	False	0.02332362810545574	2.190287171272139	0.02850341663522355	0.06175740270965102	True
SunshineHein2023	IRF9	top2_delong	4	4	collectri	0.8376901518038616	2.1516268933697248e-47	True	3236	164	3072	ensemble	0.8019999682418699	3.5871943652701264e-38	True	0.03569018356199172	4.27710266476916	1.893414955041001e-05	0.0001325390468528701	True
SunshineHein2023	ATF4	top2_delong	4	4	dorothea	0.6701470640696345	6.938653212587191e-12	True	3218	146	3072	causalpath	0.6630201644549086	1.2498878883936028e-10	True	0.007126899614725901	0.3998404220890872	0.6892740560894308	0.8257707241139165	False
SunshineHein2023	SREBF2	top2_delong	4	2	causalpath	0.6423502604166667	0.00010747843022566658	True	3142	70	3072	collectri	0.5695917038690477	0.040384652128179155	True	0.07275855654761898	3.5150880394068693	0.00043960822538577544	0.001538628788850214	True
SunshineHein2023	STAT1	top2_delong	4	4	collectri	0.6335186048922057	4.96449861776407e-10	True	3273	201	3072	causalpath	0.6131516894693201	2.3207699681001078e-07	True	0.0203669154228856	1.0479109684866474	0.294679628273819	0.6875857993055777	False
SunshineHein2023	SREBF1	top2_delong	4	2	collectri	0.6120407516891894	0.01896157633194085	True	3109	37	3072	causalpath	0.5959318693693694	0.0705273465286965	True	0.016108882319819995	0.6873841935819217	0.4918406555783944	0.8257707241139165	False
SunshineHein2023	RELA	top2_delong	4	4	collectri	0.5597718253968254	0.01657421873339864	True	3219	147	3072	ensemble	0.5585981788548753	0.03109466524057976	True	0.0011736465419500686	0.29598514207347204	0.7672414282027356	0.8257707241139165	False
SunshineHein2023	ATF6	top2_delong	4	2	causalpath	0.5447429539745864	0.08546587431206479	True	3213	141	3072	dorothea	0.5412303302304965	0.09730951475592137	True	0.0035126237440898933	0.22012895614421607	0.8257707241139165	0.8257707241139165	False
TianKampmann2021_CRISPRa	SPI1	top2_delong	4	1	causalpath	0.6478802992518703	0.007405293215155963	True	436	35	401	collectri	0.5759173494834343	0.3407702749804839	False	0.07196294976843598	1.0234292259243303	0.30610494688265955	0.30610494688265955	False
WesselsSatija2023	MYB	top2_delong	4	4	dorothea	0.7683193583667518	0.0019618356117875923	True	435	13	422	ensemble	0.7123587313160773	0.013648633137710205	True	0.055960627050674505	1.4946257056789367	0.13501215355487337	0.20251823033231006	False
WesselsSatija2023	FLI1	top2_delong	4	1	collectri	0.6146765841671055	1.0458535821447855e-05	True	638	216	422	causalpath	0.5228793663331578	0.19248804908272682	False	0.09179721783394768	3.659704129628242	0.00025250662786068244	0.0007575198835820474	True
WesselsSatija2023	GATA2	top2_delong	4	1	collectri	0.5731572047998386	0.0998227262621441	True	469	47	422	causalpath	0.5587123121911868	0.124401109819954	False	0.014444892608651783	0.23491701765119155	0.8142731409610333	0.8142731409610333	False
