source	interaction	target
AP1	upregulates-expression	KLF16
AP1	downregulates-expression	KLK3
AP1	upregulates-expression	KLK6
AP1	upregulates-expression	KNG1
AP1	upregulates-expression	KRT15
AP1	upregulates-expression	KRT16
AP1	upregulates-expression	KRT18
AP1	upregulates-expression	KRT5
AP1	upregulates-expression	LAMB1
AP1	upregulates-expression	LAMC2
AP1	upregulates-expression	LARGE1
AP1	downregulates-expression	LBP
AP1	upregulates-expression	LDOC1
AP1	upregulates-expression	LGMN
AP1	upregulates-expression	LIMD1
AP1	upregulates-expression	LMNA
AP1	upregulates-expression	LORICRIN
AP1	upregulates-expression	LOX
AP1	upregulates-expression	LOXL4
AP1	upregulates-expression	LPL
AP1	upregulates-expression	LTBP3
AP1	upregulates-expression	LY6K
AP1	upregulates-expression	MACC1
AP1	upregulates-expression	MAP2K1
AP1	upregulates-expression	MAP2K5
AP1	upregulates-expression	MAP2K6
AP1	upregulates-expression	MAP3K8
AP1	upregulates-expression	MAPK13
AP1	upregulates-expression	MAPK3
AP1	upregulates-expression	MAPK8
AP1	upregulates-expression	MAPK9
AP1	upregulates-expression	MAPRE2
AP1	upregulates-expression	MAT2A
AP1	downregulates-expression	MBP
AP1	upregulates-expression	MC2R
AP1	upregulates-expression	MCAT
AP1	upregulates-expression	MCL1
AP1	upregulates-expression	MDM2
AP1	upregulates-expression	MELTF
AP1	upregulates-expression	MGMT
AP1	upregulates-expression	MMP1
AP1	upregulates-expression	MMP11
AP1	upregulates-expression	MMP12
AP1	upregulates-expression	MMP13
AP1	upregulates-expression	MMP2
AP1	upregulates-expression	MMP26
AP1	upregulates-expression	MMP3
AP1	upregulates-expression	MMP7
AP1	upregulates-expression	MMP9
AP1	upregulates-expression	MSH2
AP1	upregulates-expression	MSR1
AP1	upregulates-expression	MT2A
AP1	downregulates-expression	MUC2
AP1	upregulates-expression	MUC5AC
AP1	upregulates-expression	MYC
AP1	upregulates-expression	MYD88
AP1	upregulates-expression	MYL9
AP1	downregulates-expression	MYOD1
AP1	upregulates-expression	NCF2
AP1	upregulates-expression	NCK2
AP1	upregulates-expression	NELFE
AP1	upregulates-expression	NFATC4
AP1	upregulates-expression	NFIC
AP1	downregulates-expression	NFKB1
AP1	upregulates-expression	NGF
AP1	upregulates-expression	NKX2-1
AP1	upregulates-expression	NLRP2
AP1	upregulates-expression	NLRP3
AP1	downregulates-expression	NOS2
AP1	upregulates-expression	NOS3
AP1	upregulates-expression	NOTCH4
AP1	upregulates-expression	NOTO
AP1	upregulates-expression	NOX1
AP1	upregulates-expression	NOX4
AP1	upregulates-expression	NOXO1
AP1	upregulates-expression	NPM1
AP1	downregulates-expression	NPPA
AP1	downregulates-expression	NPPB
AP1	upregulates-expression	NPY
AP1	upregulates-expression	NQO1
AP1	downregulates-expression	NR3C1
AP1	upregulates-expression	NR4A1
AP1	upregulates-expression	NTS
AP1	upregulates-expression	OAT
AP1	upregulates-expression	ODC1
AP1	upregulates-expression	OGA
AP1	upregulates-expression	OLR1
AP1	upregulates-expression	OPRM1
AP1	upregulates-expression	OSM
AP1	upregulates-expression	OXTR
AP1	upregulates-expression	PAK3
AP1	upregulates-expression	PC
AP1	downregulates-expression	PCK1
AP1	upregulates-expression	PCNA
AP1	upregulates-expression	PDGFRB
AP1	upregulates-expression	PDLIM7
AP1	upregulates-expression	PDPN
AP1	upregulates-expression	PDYN
AP1	upregulates-expression	PEA15
AP1	upregulates-expression	PELP1
AP1	upregulates-expression	PENK
AP1	downregulates-expression	PGR
AP1	upregulates-expression	PHEX
AP1	upregulates-expression	PI3
AP1	upregulates-expression	PIK3C3
AP1	upregulates-expression	PIK3R1
AP1	upregulates-expression	PITX1
AP1	upregulates-expression	PLAT
AP1	upregulates-expression	PLAU
AP1	upregulates-expression	PLAUR
AP1	upregulates-expression	PLIN2
AP1	upregulates-expression	POMC
AP1	upregulates-expression	PON2
AP1	upregulates-expression	POSTN
AP1	upregulates-expression	POU1F1
AP1	upregulates-expression	POU2F1
AP1	upregulates-expression	PPARD
AP1	downregulates-expression	PPARG
AP1	upregulates-expression	PPP1CC
AP1	upregulates-expression	PRB1
AP1	upregulates-expression	PRDM1
AP1	upregulates-expression	PRDX1
AP1	upregulates-expression	PRF1
AP1	upregulates-expression	PRKACA
AP1	upregulates-expression	PRKCA
AP1	upregulates-expression	PRKCE
AP1	upregulates-expression	PRKCG
AP1	upregulates-expression	PRKCQ
AP1	upregulates-expression	PRKDC
AP1	upregulates-expression	PRL
AP1	upregulates-expression	PRM3
AP1	upregulates-expression	PSMA5
AP1	upregulates-expression	PTGS2
AP1	upregulates-expression	PTH
AP1	upregulates-expression	PTHLH
AP1	upregulates-expression	PTK2B
AP1	upregulates-expression	PTN
AP1	upregulates-expression	PTPRO
AP1	upregulates-expression	PVR
AP1	upregulates-expression	QRFP
AP1	upregulates-expression	RAB11A
AP1	upregulates-expression	RAB18
AP1	upregulates-expression	RAB27A
AP1	upregulates-expression	RABEP2
AP1	upregulates-expression	RAC2
AP1	upregulates-expression	RAE1
AP1	downregulates-expression	RARA
AP1	upregulates-expression	RASGRF1
AP1	upregulates-expression	RASSF10
AP1	upregulates-expression	RB1
AP1	upregulates-expression	RBFOX2
AP1	upregulates-expression	RBPJ
AP1	upregulates-expression	REG3A
AP1	upregulates-expression	RELB
AP1	upregulates-expression	RETN
AP1	upregulates-expression	RGN
AP1	upregulates-expression	RGS4
AP1	upregulates-expression	RHO
AP1	upregulates-expression	RHOA
AP1	upregulates-expression	RHOB
AP1	upregulates-expression	RIPK1
AP1	upregulates-expression	ROS1
AP1	upregulates-expression	RYK
AP1	upregulates-expression	S100A2
AP1	upregulates-expression	SAG
AP1	upregulates-expression	SAT1
AP1	upregulates-expression	SCD
AP1	upregulates-expression	SCN1A
AP1	upregulates-expression	SELE
AP1	upregulates-expression	SERPINB2
AP1	upregulates-expression	SERPINB3
AP1	upregulates-expression	SERPINB7
AP1	upregulates-expression	SERPINE1
AP1	upregulates-expression	SERPINF2
AP1	downregulates-expression	SFTPB
AP1	upregulates-expression	SGPL1
AP1	upregulates-expression	SHARPIN
AP1	upregulates-expression	SLA
AP1	upregulates-expression	SLC10A2
AP1	upregulates-expression	SLC1A3
AP1	upregulates-expression	SLC22A2
AP1	upregulates-expression	SLC25A6
AP1	upregulates-expression	SLC2A2
AP1	upregulates-expression	SLC2A3
AP1	upregulates-expression	SLC38A1
AP1	upregulates-expression	SLC47A1
AP1	upregulates-expression	SLC7A11
AP1	upregulates-expression	SLC8A1
AP1	upregulates-expression	SMAD3
AP1	upregulates-expression	SMAD7
AP1	upregulates-expression	SMARCA1
AP1	upregulates-expression	SMARCA4
AP1	upregulates-expression	SNAP25
AP1	upregulates-expression	SNCG
AP1	upregulates-expression	SOCS3
AP1	upregulates-expression	SOD1
AP1	upregulates-expression	SOD2
AP1	upregulates-expression	SP1
AP1	upregulates-expression	SP3
AP1	upregulates-expression	SP4
AP1	upregulates-expression	SPATA12
AP1	upregulates-expression	SPHK1
AP1	upregulates-expression	SPI1
AP1	upregulates-expression	SPP1
AP1	upregulates-expression	SPRR1B
AP1	upregulates-expression	SQSTM1
AP1	upregulates-expression	SRC
AP1	upregulates-expression	SRXN1
AP1	upregulates-expression	SST
AP1	upregulates-expression	STAT3
AP1	upregulates-expression	STIM1
AP1	upregulates-expression	STXBP1
AP1	upregulates-expression	TAF7
AP1	upregulates-expression	TBK1
AP1	upregulates-expression	TBP
AP1	upregulates-expression	TBX3
AP1	upregulates-expression	TCEA1
AP1	upregulates-expression	TCF21
AP1	upregulates-expression	TCIRG1
AP1	downregulates-expression	TERT
AP1	upregulates-expression	TF
AP1	upregulates-expression	TFF1
AP1	upregulates-expression	TFF3
AP1	upregulates-expression	TFPI2
AP1	upregulates-expression	TGFA
AP1	upregulates-expression	TGFB1
AP1	upregulates-expression	TGFBR2
AP1	upregulates-expression	TGM1
AP1	upregulates-expression	TH
AP1	downregulates-expression	THBS1
AP1	upregulates-expression	THEG
AP1	upregulates-expression	TIMP1
AP1	upregulates-expression	TIMP3
AP1	upregulates-expression	TKT
AP1	upregulates-expression	TLR10
AP1	downregulates-expression	TLR4
AP1	downregulates-expression	TLR9
AP1	upregulates-expression	TM9SF2
AP1	upregulates-expression	TNC
AP1	upregulates-expression	TNF
AP1	upregulates-expression	TNFAIP6
AP1	upregulates-expression	TNFRSF11A
AP1	upregulates-expression	TNFRSF1B
AP1	upregulates-expression	TNFRSF8
AP1	upregulates-expression	TNFRSF9
AP1	upregulates-expression	TNFSF11
AP1	downregulates-expression	TP53
AP1	upregulates-expression	TP53BP1
AP1	upregulates-expression	TPSD1
AP1	upregulates-expression	TRADD
AP1	upregulates-expression	TRAF3IP2
AP1	upregulates-expression	TRAF6
AP1	upregulates-expression	TREX1
AP1	upregulates-expression	TRH
AP1	upregulates-expression	TSLP
AP1	upregulates-expression	TSPO
AP1	upregulates-expression	TSPOAP1
AP1	upregulates-expression	TTF1
AP1	upregulates-expression	TTR
AP1	upregulates-expression	TXNIP
AP1	upregulates-expression	UCHL1
AP1	upregulates-expression	UCK2
AP1	upregulates-expression	UGT1A7
AP1	upregulates-expression	UGT2B15
AP1	upregulates-expression	UPP1
AP1	upregulates-expression	USF1
AP1	upregulates-expression	VCAM1
AP1	upregulates-expression	VCAN
AP1	upregulates-expression	VEGFA
AP1	upregulates-expression	VIM
AP1	upregulates-expression	WEE1
AP1	upregulates-expression	WNK1
AP1	upregulates-expression	WNK4
AP1	upregulates-expression	WNT2
AP1	upregulates-expression	XIAP
AP1	upregulates-expression	XPR1
AP1	upregulates-expression	XYLT1
AP1	upregulates-expression	YBEY
AP1	upregulates-expression	YY1
AP1	upregulates-expression	ZIC3
APAF1	upregulates-expression	E2F1
APAF1	downregulates-expression	E2F6
APAF1	upregulates-expression	TP53
APBB1	upregulates-expression	CD82
APBB1	downregulates-expression	CLU
APBB1	downregulates-expression	GMPS
APC	downregulates-expression	AKT1
APC	downregulates-expression	AMHR2
APC	downregulates-expression	DNMT1
APC	downregulates-expression	MYC
APC	upregulates-expression	NOS2
APC	downregulates-expression	ODC1
APC	downregulates-expression	PTGS2
APC	downregulates-expression	SGK1
APCDD1	upregulates-expression	CTNNB1
APCDD1	upregulates-expression	TCF7L2
APCS	upregulates-expression	TP53
APEX1	upregulates-expression	ABCB1
APEX1	upregulates-expression	ACTB
APEX1	upregulates-expression	APOD
APEX1	upregulates-expression	BLK
APEX1	upregulates-expression	BRCA1
APEX1	upregulates-expression	CA2
APEX1	upregulates-expression	CCL2
APEX1	upregulates-expression	CD19
APEX1	upregulates-expression	CDKN1A
APEX1	upregulates-expression	CXCL8
APEX1	downregulates-expression	CYP11B2
APEX1	upregulates-expression	GAL
APEX1	upregulates-expression	GDNF
APEX1	upregulates-expression	GFRA1
APEX1	upregulates-expression	GHRHR
APEX1	upregulates-expression	HAP1
APEX1	upregulates-expression	HHEX
APEX1	upregulates-expression	HIRA
APEX1	upregulates-expression	IL6
APEX1	upregulates-expression	LIG1
APEX1	upregulates-expression	LIG3
APEX1	upregulates-expression	MGMT
APEX1	upregulates-expression	MITF
APEX1	upregulates-expression	MNT
APEX1	upregulates-expression	MPG
APEX1	upregulates-expression	MYC
APEX1	upregulates-expression	NFKB1
APEX1	upregulates-expression	NQO1
APEX1	upregulates-expression	OGG1
APEX1	upregulates-expression	OSGEP
APEX1	upregulates-expression	POLB
APEX1	upregulates-expression	POLD1
APEX1	upregulates-expression	PTEN
APEX1	downregulates-expression	PTH
APEX1	upregulates-expression	RELA
APEX1	upregulates-expression	REN
APEX1	upregulates-expression	ROS1
APEX1	upregulates-expression	SLC5A5
APEX1	upregulates-expression	SOCS3
APEX1	upregulates-expression	TG
APEX1	upregulates-expression	TNF
APEX1	upregulates-expression	TRPV6
APEX1	upregulates-expression	XRCC1
APH1A	upregulates-expression	HIF1A
APH1A	upregulates-expression	YY1
APOA1	upregulates-expression	EGR1
APOB	upregulates-expression	CEBPA
APOB	upregulates-expression	HNF4A
APOC3	upregulates-expression	SMAD3
APOC3	upregulates-expression	SMAD4
APOD	upregulates-expression	CTNNB1
APOE	upregulates-expression	NR1H2
APOE	upregulates-expression	NR1H3
APOH	upregulates-expression	HNF1A
APP	downregulates-expression	CTNNB1
APP	downregulates-expression	LEF1
APPL1	downregulates-expression	KLK3
AR	upregulates-expression	AATF
AR	upregulates-expression	ABCA1
AR	upregulates-expression	ABCB1
AR	upregulates-expression	ABCC3
AR	upregulates-expression	ABCC4
AR	upregulates-expression	ABCE1
AR	upregulates-expression	ACACA
AR	upregulates-expression	ACAD10
AR	upregulates-expression	ACHE
AR	upregulates-expression	ACOT11
AR	upregulates-expression	ACP3
AR	upregulates-expression	ACSL1
AR	upregulates-expression	ACTA1
AR	upregulates-expression	ACTG2
AR	upregulates-expression	ADAM9
AR	upregulates-expression	ADCY2
AR	upregulates-expression	ADGRL2
AR	upregulates-expression	ADM
AR	upregulates-expression	ADORA1
AR	upregulates-expression	ADRA1D
AR	upregulates-expression	ADRB2
AR	upregulates-expression	AGR3
AR	upregulates-expression	AGTR1
AR	upregulates-expression	AHR
AR	upregulates-expression	AHSG
AR	upregulates-expression	AKAP13
AR	upregulates-expression	AKR1B1
AR	upregulates-expression	AKR1B15
AR	downregulates-expression	AKR1C3
AR	upregulates-expression	AKT1
AR	upregulates-expression	ALDH1A3
AR	upregulates-expression	ALPG
AR	upregulates-expression	AMY2A
AR	upregulates-expression	ANAPC10
AR	upregulates-expression	ANGPT1
AR	upregulates-expression	ANKS1B
AR	upregulates-expression	AP2M1
AR	upregulates-expression	APP
AR	upregulates-expression	APPBP2
AR	upregulates-expression	APPL1
AR	upregulates-expression	ARAP2
AR	upregulates-expression	AREG
AR	upregulates-expression	ARG1
AR	upregulates-expression	ARG2
AR	upregulates-expression	ARHGAP6
AR	upregulates-expression	ARHGDIA
AR	upregulates-expression	ARID1B
AR	upregulates-expression	ARR3
AR	upregulates-expression	ARRB2
AR	upregulates-expression	ASXL3
AR	upregulates-expression	ATAD2
AR	upregulates-expression	ATF6
AR	upregulates-expression	ATM
AR	upregulates-expression	ATP2B4
AR	upregulates-expression	ATRNL1
AR	upregulates-expression	AVPR1A
AR	upregulates-expression	AVPR2
AR	upregulates-expression	AXIN1
AR	upregulates-expression	AZGP1
AR	upregulates-expression	BABAM2
AR	upregulates-expression	BANF1
AR	upregulates-expression	BCL2
AR	upregulates-expression	BCL2L1
AR	upregulates-expression	BGLAP
AR	upregulates-expression	BMP4
AR	upregulates-expression	BRD7
AR	upregulates-expression	BSG
AR	upregulates-expression	BTD
AR	downregulates-expression	BTG1
AR	downregulates-expression	BTG2
AR	upregulates-expression	C4A
AR	upregulates-expression	CA3
AR	upregulates-expression	CACNA1B
AR	downregulates-expression	CALCA
AR	upregulates-expression	CALM1
AR	upregulates-expression	CALR
AR	upregulates-expression	CAMKK2
AR	upregulates-expression	CAPN2
AR	upregulates-expression	CARM1
AR	upregulates-expression	CASP2
AR	upregulates-expression	CASP3
AR	upregulates-expression	CASZ1
AR	upregulates-expression	CAV1
AR	upregulates-expression	CBX1
AR	upregulates-expression	CCAR1
AR	upregulates-expression	CCAR2
AR	downregulates-expression	CCL5
AR	upregulates-expression	CCN2
AR	upregulates-expression	CCN3
AR	downregulates-expression	CCNB1
AR	upregulates-expression	CCND1
AR	upregulates-expression	CCND3
AR	upregulates-expression	CCNG2
AR	upregulates-expression	CCR2
AR	upregulates-expression	CD24
AR	upregulates-expression	CD4
AR	upregulates-expression	CD82
AR	upregulates-expression	CDC6
AR	downregulates-expression	CDH1
AR	upregulates-expression	CDH11
AR	upregulates-expression	CDH2
AR	upregulates-expression	CDK11B
AR	upregulates-expression	CDK20
AR	upregulates-expression	CDK2AP1
AR	upregulates-expression	CDK5
AR	upregulates-expression	CDK6
AR	upregulates-expression	CDKL5
AR	upregulates-expression	CDKN1A
AR	upregulates-expression	CDKN1B
AR	upregulates-expression	CEACAM1
AR	upregulates-expression	CEBPD
AR	upregulates-expression	CFLAR
AR	downregulates-expression	CGA
AR	downregulates-expression	CHRM1
AR	upregulates-expression	CHRM5
AR	upregulates-expression	CITED2
AR	upregulates-expression	CLEC10A
AR	downregulates-expression	CLK3
AR	upregulates-expression	CLU
AR	upregulates-expression	COASY
AR	upregulates-expression	CPD
AR	upregulates-expression	CPT2
AR	upregulates-expression	CREBBP
AR	downregulates-expression	CRH
AR	upregulates-expression	CRISP1
AR	upregulates-expression	CRISP3
AR	upregulates-expression	CTLA4
AR	upregulates-expression	CTNNB1
AR	upregulates-expression	CTNND2
AR	upregulates-expression	CUX2
AR	upregulates-expression	CXCL8
AR	upregulates-expression	CYCS
AR	upregulates-expression	CYP11A1
AR	upregulates-expression	CYP11B1
AR	upregulates-expression	CYP11B2
AR	upregulates-expression	CYP17A1
AR	downregulates-expression	CYP19A1
AR	upregulates-expression	CYP1A2
AR	upregulates-expression	CYP1B1
AR	upregulates-expression	CYP3A5
AR	downregulates-expression	CYP7B1
AR	upregulates-expression	DACH1
AR	upregulates-expression	DAPK3
AR	upregulates-expression	DBI
AR	upregulates-expression	DCAF6
AR	upregulates-expression	DDC
AR	upregulates-expression	DDT
AR	upregulates-expression	DDX5
AR	upregulates-expression	DHCR24
AR	upregulates-expression	DHX15
AR	upregulates-expression	DLG2
AR	upregulates-expression	DLST
AR	upregulates-expression	DNASE1
AR	upregulates-expression	DNM1L
AR	downregulates-expression	E2F1
AR	upregulates-expression	EEF1AKMT3
AR	upregulates-expression	EFNA1
AR	upregulates-expression	EGF
AR	upregulates-expression	EIF3I
AR	upregulates-expression	ELAPOR2
AR	upregulates-expression	ELF3
AR	upregulates-expression	ELK4
AR	upregulates-expression	ELMO1
AR	upregulates-expression	ENO2
AR	upregulates-expression	EP300
AR	upregulates-expression	EPB41L4B
AR	upregulates-expression	EPCAM
AR	upregulates-expression	ERBB2
AR	upregulates-expression	ERBB3
AR	upregulates-expression	ERCC3
AR	upregulates-expression	ERVK-6
AR	downregulates-expression	ESR1
AR	upregulates-expression	ESR2
AR	upregulates-expression	ESRRA
AR	upregulates-expression	ETV1
AR	upregulates-expression	EXOC4
AR	upregulates-expression	EYA2
AR	upregulates-expression	EZR
AR	upregulates-expression	F2R
AR	downregulates-expression	F2RL3
AR	upregulates-expression	FAM107B
AR	upregulates-expression	FAM13A
AR	upregulates-expression	FAM13C
AR	upregulates-expression	FAM174B
AR	upregulates-expression	FASLG
AR	upregulates-expression	FASN
AR	upregulates-expression	FCER1G
AR	upregulates-expression	FCGR1A
AR	upregulates-expression	FGF2
AR	upregulates-expression	FGF7
AR	upregulates-expression	FGF8
AR	upregulates-expression	FHL2
AR	upregulates-expression	FKBP4
AR	upregulates-expression	FKBP5
AR	upregulates-expression	FLG
AR	upregulates-expression	FN1
AR	upregulates-expression	FOLH1
AR	upregulates-expression	FOLR1
AR	upregulates-expression	FOS
AR	upregulates-expression	FOXA1
AR	upregulates-expression	FOXN1
AR	upregulates-expression	FOXP1
AR	upregulates-expression	FSHB
AR	upregulates-expression	FTO
AR	upregulates-expression	FUS
AR	upregulates-expression	FXYD3
AR	upregulates-expression	GADD45GIP1
AR	upregulates-expression	GAL
AR	upregulates-expression	GAPDH
AR	upregulates-expression	GAS6
AR	upregulates-expression	GC
AR	upregulates-expression	GDI1
AR	upregulates-expression	GH1
AR	upregulates-expression	GHR
AR	upregulates-expression	GHRH
AR	upregulates-expression	GHRHR
AR	upregulates-expression	GLCCI1
AR	upregulates-expression	GLRX
AR	upregulates-expression	GNL1
AR	upregulates-expression	GNMT
