Dataset	TF	correlation_MWU-pvalue	correlation_MWU-adjusted-pvalue	correlation_ROC-AUC	nonzero-rate_MWU-pvalue	nonzero-rate_MWU-adjusted-pvalue	nonzero-rate_ROC-AUC	specificity_MWU-pvalue	specificity_MWU-adjusted-pvalue	specificity_ROC-AUC	uniform_MWU-pvalue	uniform_MWU-adjusted-pvalue	uniform_ROC-AUC	Top, Second	DeLongs-pvalue	DeLongs-adjusted-pvalue	Winner
SunshineHein2023	IRF3	0.4011067708757125	0.683357859386615	0.5068532217920354	0.9432160568690804	0.9432160568690804	0.4567172520280235	0.9530876572933262	0.9764796995546412	0.4541678189528023	0.9680896040210912	0.9680896040210912	0.4493022907448377				
SunshineHein2023	IRF9	2.356970488319795e-31	4.4782439278076096e-30	0.7680465574186993	8.541338483991707e-35	1.6228543119584246e-33	0.7833162633384146	3.832868804926418e-34	7.282450729360196e-33	0.7804858199949186	1.1853764286408511e-25	2.2522152144176173e-24	0.7406551702235772	nonzero-rate, specificity	0.7849191276454492	0.9676794325137013	
FrangiehIzar2021_RNA	JAK1	0.0325681167069995	0.1023569382219984	0.5170533744332646	3.064352338813807e-07	1.3483150290780751e-06	0.5461129576635878	2.0295528515340838e-10	1.4883387577916618e-09	0.5578061681854718	1.5237709088172313e-07	8.380739998494772e-07	0.547346117185793	specificity, uniform	0.002945703962041	0.0066278339145924	specificity
SunshineHein2023	JAK1	0.0162159535578621	0.0385128896999225	0.5479854910714285	0.0343691463164687	0.0816267225016132	0.5408314732142857	0.0423735163682123	0.1150138301422907	0.5386700148809523	0.02653199424213	0.0720154129429244	0.5433947172619047	correlation, uniform	0.3527251893187271	0.7759954165011996	
FrangiehIzar2021_RNA	JAK2	9.32362786608144e-39	1.0255990652689584e-37	0.6146339784772662	2.8136281408976664e-14	3.094990954987433e-13	0.5664452133633252	1.9386308194098368e-17	2.1324939013508208e-16	0.5744018379184137	1.756142053537265e-20	1.9317562588909917e-19	0.5813454744297208	correlation, uniform	2.2920313689636537e-05	6.876094106890962e-05	correlation
PapalexiSatija2021_eccite_RNA	JAK2	7.283483995473113e-92	3.6417419977365563e-91	0.7188920231297151	2.50187826867649e-15	8.339594228921635e-15	0.5844210858916596	5.8387752820159054e-27	2.9193876410079526e-26	0.6152740759901509	9.497816654176584e-14	3.1659388847255285e-13	0.579339359152347	correlation, specificity	6.36786540407553e-33	5.094292323260424e-32	correlation
NormanWeissman2019_filtered	JUN	1.4645949684670682e-06	2.603724388385899e-06	0.5838477478460029	0.2374860370789673	0.4221973992514974	0.512811391324989	0.0456839827296096	0.0913679654592193	0.5302743258935159	0.2950961178301745	0.3631952219448301	0.5096578624906174	correlation, specificity	0.0075245281669656	0.0131679242921898	correlation
ReplogleWeissman2022_K562_gwps	JUN	0.9779405787432311	0.9999954393391224	0.4600335811884656	0.1192273725368876	0.4087690446818313	0.5234057469854687	0.1824580631142673	0.581868858733476	0.5179890102526301	0.1885792172100781	0.572128429262222	0.5175344757174882				
ReplogleWeissman2022_K562_gwps	JUND	0.3577634210240065	0.7137623266775575	0.5090629676785275	0.9260352380510496	0.9999837890165918	0.4640191997935079	0.9663608667520422	0.9999999998639296	0.4544966382988228	0.938956352430929	0.9984915547777272	0.4615526120505012				
ReplogleWeissman2022_K562_gwps	KAT2A	0.814634388733259	0.9773847264810386	0.474644585796834	0.9576149613034542	0.9999837890165918	0.451174361723514	0.9015386292763902	0.9882189046010396	0.4634480074639561	0.9382099671462272	0.9984915547777272	0.456379027726947				
ReplogleWeissman2022_K562_gwps	KAT2B	0.7630484507734574	0.9752342296223954	0.4833257474951504	0.3282766125434743	0.6865060410665967	0.5103536683111836	0.9777380298209256	0.9999999998639296	0.4532206451994698	0.8928426002891323	0.9954610858195412	0.4710869041164557				
NadigOConner2024_hepg2	KAT5	0.0149196455703211	0.0396303085461655	0.7523190466517706	0.0117352949139424	0.0377205907948149	0.7621707630848399	0.4194238527418052	0.6622481885396926	0.5246123637348501	0.0158820664201415	0.049289171648715	0.7496783803913603	nonzero-rate, correlation	0.9522725086924314	0.9739150657081684	
NadigOConner2024_jurkat	KAT5	0.9533910364108832	0.9999999999179392	0.4167731684570481	0.0008712691522411	0.0056967598415768	0.655232733140232	0.1481755805452975	0.342311495114411	0.5517771406859867	0.0051126420792179	0.0289873228404642	0.6273284416526446	nonzero-rate, uniform	0.1150748131577225	0.3033790528703594	
ReplogleWeissman2022_K562_essential	KAT5	0.3846528567931797	0.6699150189238728	0.5078377491983939	0.9326182824717568	0.9992179015690524	0.4600343249792235	0.5761763876347314	0.8161434625105716	0.4948663777594513	0.9258334966329744	0.9999881318155772	0.4613740499336107				
ReplogleWeissman2022_K562_gwps	KAT5	0.5625040659531546	0.8686292883087073	0.497039094470258	0.3164408497946485	0.6860474543805308	0.5089903311575694	0.3399607354573707	0.7459332642074348	0.5077650015844044	0.1898656291799409	0.572128429262222	0.5165322099773186				
ReplogleWeissman2022_rpe1	KAT5	0.1186468886014758	0.1725772925112376	0.5594763016124621	0.0958620984222768	0.1640716684535123	0.5657025879579108	0.1002516661136108	0.1784479656822272	0.5644254690955821	0.0481790140981926	0.0875088215252887	0.5836831470757695	uniform, nonzero-rate	0.3171761400352866	0.5258446532163963	
FrangiehIzar2021_RNA	KLF4	0.3995217657022952	0.8789478845450496	0.5027620942907133	0.6241310618131323	0.7628268533271616	0.4965678368379571	0.3819743847843164	0.6196427713308029	0.5032580642466397	0.0557113160147592	0.1361832169249671	0.5172703372409777				
ReplogleWeissman2022_K562_gwps	KLF4				0.6074565908280877	0.8342733603654632	0.4963103465328716	0.6116400833147675	0.8804500562365444	0.4961628645679553	0.7365359573334156	0.9046582954203908	0.4914393449693872				
ReplogleWeissman2022_K562_gwps	LEF1	0.7041142829536637	0.9405380876978447	0.4889557937173939	0.2613581831886225	0.6283718021343476	0.5131633076867343	0.7880846308069821	0.9510972224442696	0.4835286790295088	0.4607940291201019	0.7886027772090635	0.5020272253745197				
ReplogleWeissman2022_K562_gwps	LIN37				0.622955368096883	0.8403160578968012	0.4937513202694467	0.8394973754622277	0.9679918717064462	0.4802038719394478	0.6092587278372064	0.8604711934747354	0.494466738782895				
NadigOConner2024_hepg2	LIN52	0.3821940988316398	0.5667110930566845	0.5153488726386349	0.2982863368504205	0.4793887556524615	0.5271049157018077	0.2401686639266951	0.4237423270150763	0.5361377716839326	0.1940776291423129	0.3424899337805522	0.5441867255738371				
NadigOConner2024_jurkat	LIN52	0.1095490985810807	0.2520395889718851	0.5774883059506832	0.0719825797495547	0.1799564493738868	0.5921323314998342	0.0511016321672878	0.2068399397247364	0.6030454460116401	0.0736572382856845	0.2019633952994577	0.5913693721763514				
ReplogleWeissman2022_K562_essential	LIN52				0.3798439116211469	0.6499551376628515	0.5255103638299204	0.4251134255122085	0.727936888245868	0.5157492641993864	0.4064427918211021	0.7112748856869288	0.5197413739119543				
ReplogleWeissman2022_K562_gwps	LIN52				0.0304387318675901	0.1719788350518843	0.6397185552502848	0.0266603417927764	0.1772128601519847	0.6440367218387724	0.0118887382228171	0.0995131421613579	0.6685152672608278	uniform, specificity	0.2481337840947354	0.6782323431922768	
ReplogleWeissman2022_rpe1	LIN52				0.2365431840781493	0.3395539255315369	0.5399008927441417	0.1893709930535028	0.2905865238234784	0.5489516503272746	0.4587517579094938	0.5832700921992136	0.5057617856180898				
NadigOConner2024_hepg2	LIN54	0.5723154054240341	0.7601063978287953	0.4954429602743564	0.3742541959472345	0.5495983924876979	0.5080176321185677	0.3613844837350558	0.6023074728917598	0.5088716600612943	0.2856672818104427	0.4510536028585938	0.5141559579569162				
NadigOConner2024_jurkat	LIN54	0.9937687265564602	0.9999999999179392	0.4554436107358518	0.3876032212414442	0.6101161815837548	0.5050922929184294	0.5343451475704384	0.7445793039915944	0.4984631410517248	0.521030428260981	0.7260260065931703	0.4990597302890797				
ReplogleWeissman2022_K562_essential	LIN54	0.0806268827593585	0.2232744445643776	0.523561429973544	0.0607391191226752	0.2012600021403545	0.5260461326989359	0.2344384859307401	0.5286486654351485	0.512182328509011	0.1011520456589267	0.2912827801228628	0.5214447050566413				
ReplogleWeissman2022_K562_gwps	LIN54	0.9194064152353664	0.9978923287310684	0.4843395602129565	0.0364836391338249	0.196316724862963	0.5200413633969881	0.0470245012749248	0.2463583726618114	0.5187155083066826	0.0325377880752766	0.1885523103849364	0.5206192680624332				
ReplogleWeissman2022_rpe1	LIN54	2.846457613983321e-09	1.518110727457771e-08	0.6334418688941944	0.9852859718086524	0.9999999948166662	0.4501170888814271	0.9019343804559488	0.9910143192664128	0.4703903633918604	0.9893172449435748	0.99999994418258	0.4472822481500609	correlation, specificity	3.0503451742763085e-06	9.608587298970372e-05	correlation
ReplogleWeissman2022_K562_gwps	LIN9	0.1036556372609371	0.3925681581371661	0.548660744201185	0.0043770515454187	0.0395685459705853	0.6011619168876423	0.0163589589533761	0.1274870594297588	0.5824082672001991	0.0039647572945836	0.0446307199521228	0.6024564191420723	uniform, nonzero-rate	0.9100135755819904	0.9628002848056976	
GasperiniShendure2019_lowMOI	LMO2	0.0742970888340631	0.3830360462312268	0.5863414634146341	0.1333687804140884	0.3467588290766299	0.5663956639566395	0.2734252949458363	0.5924214723826454	0.5360433604336043	0.372653206930115	0.5382768544546106	0.5194579945799458				
NadigOConner2024_jurkat	LMO2				0.4306429514730481	0.6204178114442219	0.5037780952967996	0.5569103827064937	0.7513870242865391	0.4969055026623244	0.4640243489200157	0.680035683762092	0.5019525411537558				
ReplogleWeissman2022_K562_gwps	LMO2	0.902859934945761	0.9978923287310684	0.4771975105665417	0.8432998122451534	0.9749563930009988	0.4822903697776508	0.5742645985917101	0.8668657586954832	0.4967107164873163	0.7445488757500899	0.90955700497038	0.4884508002085985				
NormanWeissman2019_filtered	MAML2	0.999997048808692	0.999997048808692	0.4463207164410541	1.9044049514912676e-08	6.094095844772057e-08	0.5651697555959637	0.1680573887814336	0.2688918220502937	0.5113983489572982	0.0038850833798672	0.0088801905825536	0.531543873308727	nonzero-rate, uniform	7.509174412866945e-07	3.5042813926712413e-06	nonzero-rate
NormanWeissman2019_filtered	MAPK1	0.0025468448258375	0.0037045015648545	0.5295616184791432	0.764050540962399	0.999999999509541	0.4924077644130247	0.3514366838883568	0.4685822451844757	0.5040257270125772	0.3778528992880767	0.4318318849006591	0.5032835886929966	correlation, specificity	0.0041406982421921	0.0082813964843843	correlation
GasperiniShendure2019_lowMOI	MAX	0.0957590115578067	0.3830360462312268	0.6275218307738634	0.0066367836207141	0.056028944562922	0.7416440831074976	0.0223742005708911	0.1454323037107923	0.695874736525143	0.0125912981476921	0.0818434379599987	0.718458295694068	nonzero-rate, uniform	0.2652120388972392	0.5304240777944784	
NadigOConner2024_hepg2	MAX	0.0127132943852361	0.0348590329917766	0.5966235583542104	3.801883286565539e-09	4.8881356541556934e-08	0.7497641456203309	6.701402567284956e-07	5.48296573686951e-06	0.7089805222651049	7.406500106641577e-08	6.059863723615837e-07	0.7271898345633871	nonzero-rate, uniform	0.1308433423838585	0.2859350287078736	
NadigOConner2024_jurkat	MAX	0.4827141299893605	0.7516889783523772	0.5014404037103917	2.066264849023905e-33	8.781625608351597e-32	0.8982258199815452	4.1566912066427356e-27	1.7665937628231623e-25	0.85607773102751	2.8493106307377796e-29	1.2109570180635564e-27	0.8710789010106005	nonzero-rate, uniform	0.0002786108785113	0.0080797154768283	nonzero-rate
ReplogleWeissman2022_K562_essential	MAX	0.0407043126507555	0.139557643374019	0.5378118020331059	3.2578229257968735e-77	2.508523652863592e-75	0.902773081178116	3.3152302235919875e-68	2.55272727216583e-66	0.8778294403740582	5.2528881467934e-67	4.044723873030918e-65	0.874382136222264	nonzero-rate, specificity	0.0005907885493544	0.002658548472095	nonzero-rate
ReplogleWeissman2022_K562_gwps	MAX	0.1394808867585732	0.4280620317763111	0.5216489622806963	2.6877795414106417e-39	3.0371908817940255e-37	0.7612046784338231	1.4624253040698656e-30	3.305081187197896e-28	0.7285774792258954	2.274204944562075e-31	2.569851587355145e-29	0.7317864238978591	nonzero-rate, uniform	2.5198336781799184e-07	1.0331318080537664e-05	nonzero-rate
ReplogleWeissman2022_rpe1	MAX	0.9994951718049744	1.0	0.397853425867457	5.946614747918304e-19	8.820811876078819e-18	0.7738896257645294	2.736872051012242e-14	3.04477015675112e-13	0.7336370805222114	1.619446398287129e-15	1.8016341180944312e-14	0.744860418296941	nonzero-rate, uniform	0.0018386440391292	0.0090352075609355	nonzero-rate
NadigOConner2024_hepg2	MCM5	0.0288920882664901	0.0654796151587205	0.5827654977563571	0.112360492856667	0.2528111089275007	0.5529610547892083	0.1022020777968869	0.2299546750429956	0.5553616604804905	0.0706695883520012	0.1514348321828598	0.5641608036489206	correlation, uniform	0.4832754598473274	0.6213541626608495	
ReplogleWeissman2022_K562_essential	MCM5	0.8126029246593092	0.9980810892615924	0.4726551158779226	0.7197876702135048	0.936550447235521	0.4820621915187949	0.9742687462449028	0.9999997917412552	0.439993467456834	0.9085377848633748	0.9999881318155772	0.4589666626816729				
ReplogleWeissman2022_K562_gwps	MCM5	0.9795360657709952	0.9999954393391224	0.4548843587558993	0.8641410770269453	0.9785376571264156	0.475743180070393	0.8061216767236588	0.9517402744559768	0.4809388192722643	0.9248554257768288	0.9984915547777272	0.4682529045927827				
NadigOConner2024_jurkat	MCM6	0.9999999999179392	0.9999999999179392	0.4000035950962887	0.9716742996878968	0.9999999816193396	0.4701810730164056	0.4426065691198302	0.6376535317828064	0.5022586791616236	0.9996393352672576	0.9999999809091804	0.4470993564777643				
ReplogleWeissman2022_K562_gwps	MDC1	0.4416353491513994	0.786110921489491	0.5031715132091477	0.4687683546365868	0.787374778840435	0.5016927864714847	0.5360267419186041	0.8668657586954832	0.4980467330059669	0.5430017826223945	0.8348190671609602	0.4976672056220068				
ReplogleWeissman2022_K562_gwps	MECP2	0.2341935502882629	0.631612908353194	0.5207401261114243	0.9510158474980246	0.9999837890165918	0.4526686007781119	0.7038859619123357	0.9069405386865372	0.4846801160992441	0.8459134594836275	0.9741417727909524	0.4708520076260752				
NadigOConner2024_hepg2	MED1	0.0043130232838479	0.0132096112666176	0.728897752663749	0.2798230719514995	0.4751712542572633	0.5508466751611176	0.0342966765651482	0.1033357551856615	0.6587077354901852	0.1214022161583083	0.2428044323166166	0.6017949144091741	correlation, specificity	0.2647525518641527	0.4191329982356822	
NadigOConner2024_jurkat	MED1	0.2423127527719983	0.4451792434648342	0.5185107513351788	0.1529498466525144	0.3023427201270634	0.5271181108967369	0.1495404560738785	0.342311495114411	0.5275032855185526	0.1194876194598841	0.2819794904489635	0.5311886586695748				
ReplogleWeissman2022_K562_essential	MED1	0.0099271185269654	0.042044266702442	0.5440687077010027	5.7925799387357964e-06	4.4602865528265634e-05	0.5829731291351783	0.0009280909096703	0.0064966363676922	0.5588882556592053	0.0099763885311874	0.0451871715824374	0.5440335818715989	nonzero-rate, specificity	0.0539718133102839	0.1324762690343332	
ReplogleWeissman2022_K562_gwps	MED1	0.6887672644352275	0.9405380876978447	0.4893637993468894	0.211119620696858	0.5946339595787599	0.5173370415058004	0.4377222744280884	0.8149068618692006	0.5033861719208884	0.6057256869428614	0.8604711934747354	0.4942063112057163				
ReplogleWeissman2022_rpe1	MED1	0.5078482841569208	0.6063860109336369	0.4992114255673355	0.9425353207303084	0.9999999948166662	0.4367472315645451	0.4433072908828261	0.5802110130672283	0.5057222196011295	0.9246767770431688	0.9960643397298504	0.4423312821411481				
TianKampmann2021_CRISPRa	MEF2C	0.714071446769406	0.99980317523568	0.4844139650872818	0.6060370827984842	0.8126167842353146	0.492587974508174	0.8794786779550917	0.9692837706814532	0.4676676364643946	0.864238467245906	0.898495306320028	0.4696765031864782				
ReplogleWeissman2022_K562_gwps	MLXIPL				0.3672812339352968	0.7217874684293659	0.5057787149962399	0.524307610117027	0.864916203550716	0.4989609393032381	0.4803234947840675	0.8040971097866612	0.5008409604488224				
NadigOConner2024_hepg2	MNAT1	0.0941814055673849	0.1861725458890168	0.5463460826134232	0.1275826906608683	0.273391479987575	0.5400909297296005	0.1116410176668035	0.2450656485368857	0.5429078395526401	0.1041126317855897	0.2179101595512343	0.5443386983068669				
NadigOConner2024_jurkat	MNAT1	0.0001062308583445	0.0013987063015365	0.5946473196606341	0.0022365901330382	0.011182950665191	0.5726445872016616	0.0007995842914937	0.0084955830971211	0.580652083581251	0.0013844908096914	0.0108716190105215	0.5764669084392144	correlation, specificity	0.1005371990241901	0.2915578771701514	
ReplogleWeissman2022_K562_essential	MNAT1	0.9839555657402806	0.9980810892615924	0.4318200851499177	0.9987737755512782	0.9992179015690524	0.4036404871788487	0.9963644479051218	0.9999997917412552	0.4146146864368992	0.9977632933006216	0.9999881318155772	0.4095717832819159				
ReplogleWeissman2022_K562_gwps	MNAT1	0.5506214410434586	0.867350588546333	0.4966446648350421	0.3549365925666643	0.7082004235584548	0.5098112533226116	0.7303702123704741	0.9170203777540396	0.4838092206660858	0.6802538505002003	0.879855710281378	0.4876470325448413				
ReplogleWeissman2022_rpe1	MNAT1	1.9481228048800632e-14	1.7316647154489452e-13	0.7562758882264757	1.585190316499496e-11	1.0852456782188855e-10	0.7249045488862136	3.708805502298014e-12	3.000760815495666e-11	0.732050929665642	1.4475917953635704e-12	1.1712333617032523e-11	0.7365687290028554	correlation, uniform	0.0024188608725046	0.0108848739262708	correlation
