Dataset	TF	z-aggregate_MWU-pvalue	z-aggregate_MWU-adjusted-pvalue	z-aggregate_ROC-AUC	viper_MWU-pvalue	viper_MWU-adjusted-pvalue	viper_ROC-AUC	ulm_MWU-pvalue	ulm_MWU-adjusted-pvalue	ulm_ROC-AUC	zscore_MWU-pvalue	zscore_MWU-adjusted-pvalue	zscore_ROC-AUC	Top, Second	DeLongs-pvalue	DeLongs-adjusted-pvalue	Winner
NormanWeissman2019_filtered	CEBPA	1.0989208128452682e-122	8.791366502762144e-122	0.8258777012208315	5.95452458941956e-124	9.527239343071296e-123	0.8275913738859809	1.4113639792452506e-139	1.1290911833962003e-138	0.8479937288476777	5.374038421695581e-140	8.59846147471293e-139	0.8485248693635588	zscore, ulm	0.275144571937218	0.3501840006473683	
ReplogleWeissman2022_K562_gwps	CEBPA	0.024305875903009	0.1737648515870974	0.560719724890803	0.1012829417663395	0.4577988967838548	0.5392365658867032	0.056355154117413	0.3106406056228135	0.5488388881104823	0.0715708481466042	0.3594447040251681	0.5450843115873606				
GasperiniShendure2019_lowMOI	CEBPB	0.1239680327409921	0.4028961064082245	0.5853658536585367	0.3478082810314299	0.5711411536092568	0.5289634146341463	0.5894097301422978	0.8174771374695812	0.4834010840108401	0.6124417412596602	0.8241974282064141	0.4789972899728997				
NormanWeissman2019_filtered	CEBPB	1.3498467137773855e-48	4.319509484087634e-48	0.6963015697608523	8.917598265500348e-36	2.8536314449601114e-35	0.667102140711776	6.480460172196296e-67	2.5921840688785184e-66	0.7317747294004308	6.235490278157471e-68	1.9953568890103908e-67	0.7335869318825797	zscore, ulm	1.429889250852439e-08	4.003689902386829e-08	zscore
ReplogleWeissman2022_K562_gwps	CEBPB	0.0549565729000487	0.2700040320741526	0.5357499435224572	0.0294242401044534	0.2015114625335298	0.5422519030825302	0.0601860435751857	0.3238582344759995	0.5347353139328793	0.0598009199979856	0.3296343395010919	0.5348076212381242				
ReplogleWeissman2022_K562_gwps	CHD9	0.8077582666585927	0.950798793046052	0.4814189707529617	0.6847467311386102	0.9049869078206192	0.4897227992584154	0.7413462338841548	0.9360845083614904	0.4861656686473258	0.7413462338841548	0.9347977731237102	0.4861656686473258				
NadigOConner2024_hepg2	CHEK1	0.4995078856788817	0.6611133781044023	0.5000467517225592	0.4975051104154299	0.6784160596574045	0.5002305343560676	0.4735242671742725	0.6658935007138207	0.5024327017014403	0.4675668941603522	0.6958633432934764	0.5029808253452372				
NadigOConner2024_jurkat	CHEK1	0.6864045776484968	0.8455708565235106	0.4755600633463229	0.7245648873980921	0.8742604336522234	0.4699854852526608	0.619681138781837	0.8103522584070176	0.484670545739248	0.5727429729942572	0.8491353735894386	0.4907738571860709				
ReplogleWeissman2022_K562_essential	CHEK1	4.161504843533097e-10	1.068119576506828e-08	0.6051198726642459	9.704246613411643e-06	0.0001245378315387	0.5731482529935998	2.912483108878371e-05	0.0003203731419766	0.5688363884821362	2.912483108878371e-05	0.0003203731419766	0.5688363884821362	z-aggregate, viper	1.1116875130021894e-09	7.781812591015326e-09	z-aggregate
ReplogleWeissman2022_K562_gwps	CHEK1	0.0682795728204919	0.3086236691486235	0.5307336846150374	0.134833300328653	0.4681280814938175	0.5227906655525576	0.1960889789925712	0.5551848384068339	0.5176670172190031	0.1960889789925712	0.5908814566976147	0.5176670172190031				
ReplogleWeissman2022_rpe1	CHEK1	2.7704004118677117e-05	0.00010720245072	0.6572297937758377	7.751878337221456e-06	3.388600709806127e-05	0.6686234995180933	3.4938340254322502e-06	1.4134146739248648e-05	0.6753606334084734	2.677658170493226e-06	1.1915578858694856e-05	0.6775574902623005	zscore, ulm	0.6051939599501223	1.0	
NadigOConner2024_hepg2	CLOCK	0.9082627631691356	0.9966961233902358	0.4738212923465817	0.8697136654762645	0.9784278736607976	0.477857674859503	0.8852574694968898	0.9816737623800932	0.4763491096215044	0.8617174309254128	0.9574638121393476	0.4785853251179272				
NadigOConner2024_jurkat	CLOCK	0.986626523636814	0.9999999809091804	0.4690029466474396	0.8761495456085877	0.992969485023066	0.4838179770412205	0.817514591955709	0.9651213932810452	0.4873179649624579	0.7075242647089481	0.9396806640665718	0.4923543334510775				
ReplogleWeissman2022_K562_gwps	CLOCK	0.6262355848470591	0.8633938227040122	0.4931226928469605	0.1485406399047311	0.4706182202652739	0.5222784062010122	0.1975777017792738	0.5551848384068339	0.5181674673158279	0.1679041498306835	0.5837898132574535	0.5205641784475425				
ReplogleWeissman2022_rpe1	CLOCK	2.0022448035827977e-10	1.3707675962989924e-09	0.5696012215244669	6.604223176876597e-28	1.9592528758067238e-26	0.6211716610735273	2.2262184442305847e-29	6.604448051217402e-28	0.6245617345941538	7.191441079005271e-34	3.200191280157346e-32	0.6343824579871193	zscore, ulm	2.2327693399065317e-22	1.1833677501504618e-20	zscore
ReplogleWeissman2022_K562_gwps	CREB1	0.5355286381087379	0.8289689877573613	0.4981588480731702	0.5731407882007877	0.8298497066840947	0.4961932477876227	0.3797587388105604	0.7602413715539595	0.5063203355455966	0.3018421970178125	0.6687876130002514	0.5107180123272254				
ReplogleWeissman2022_K562_gwps	CREB5	0.7017752700193687	0.8910180394627939	0.4919589429595339	0.7183696151075862	0.9109777113491266	0.4912210319677744	0.6864536891856227	0.9241133890000136	0.4926211300654656	0.6788795353281066	0.9347977731237102	0.4929439626630662				
ReplogleWeissman2022_K562_gwps	CREBBP	0.0224218417833809	0.1689112081014699	0.5478121021242378	0.0763345017074422	0.3886152631588581	0.5340854025722063	0.0481616206992024	0.2734097595160406	0.5396332465841661	0.0481616206992024	0.2820395702303878	0.5396332465841661				
TianKampmann2021_CRISPRi	CREBBP	0.3450637520559019	0.530492865497909	0.5086179111349858	0.3546656269342024	0.5378590012344153	0.508057708541171	0.1443267143367875	0.2886534286735751	0.5229299363057325	0.1604690850299217	0.3209381700598435	0.5214488527357839				
NadigOConner2024_hepg2	CTDP1	0.4606765528792582	0.6281952993808068	0.5031732584236263	0.6420665805762733	0.8138872148149944	0.4883003126192139	0.6703268941618866	0.8285346381000566	0.4858305712856031	0.6703268941618866	0.8285346381000566	0.4858305712856031				
NadigOConner2024_jurkat	CTDP1	0.0767686237934799	0.203916656951431	0.5435925397757458	0.0349253228517437	0.1187460976959287	0.5553747355274072	0.2681690920666628	0.5065416183481409	0.5188882364454883	0.2681690920666628	0.5404068518221727	0.5188882364454883				
ReplogleWeissman2022_K562_essential	CTDP1	0.3055983360208496	0.6359749155028492	0.514002636865684	0.159048965808244	0.360199128448082	0.5274992256957314	0.5471461493325425	0.8523820996295155	0.4967377672619077	0.5471461493325425	0.852733256046013	0.4967377672619077				
ReplogleWeissman2022_K562_gwps	CTDP1	0.0041471022964361	0.0446307199521228	0.5717396499671766	0.0062266718710518	0.0723017723052668	0.567916247355896	0.0136056185005077	0.1182642223505674	0.5600197829685009	0.0136056185005077	0.113884065967213	0.5600197829685009	z-aggregate, viper	0.6070270742602117	0.945275487040092	
ReplogleWeissman2022_rpe1	CTDP1	0.0041073353792381	0.0089159231402974	0.6665790472852595	0.0108954986396485	0.0230880804506838	0.6446491678244942	0.0040914419936375	0.0091034584358435	0.6667459413450827	0.0040914419936375	0.0095825878272037	0.6667459413450827	ulm, zscore	1.0	1.0	
ReplogleWeissman2022_K562_gwps	CTNNB1	0.0479971739207449	0.2465309387747354	0.5769665479375323	0.0208211728106989	0.1622615536282057	0.5941893171270642	0.0145135237494517	0.1214835691620775	0.6009419292539309	0.0133488418541106	0.113884065967213	0.6024580882719326				
ReplogleWeissman2022_K562_gwps	DDIT3	0.4058119394470886	0.7886027772090635	0.5042579644209231	0.2584227481597657	0.603502272722088	0.511580924573114	0.3306286570890221	0.7284865111448448	0.5078284302165876	0.2948962418749231	0.6598668382547785	0.5096321421976323				
FrangiehIzar2021_RNA	DNMT1	0.3735971744404039	0.5809318272557525	0.5051296850119837	0.4484805271200887	0.6577714397761302	0.5020608792931047	0.5889272895719623	0.7198000205879539	0.4964228277668533	0.3727470099767925	0.4685270181408639	0.5051654215616029				
NadigOConner2024_hepg2	DNMT1	0.1353519965453793	0.2591846742358328	0.535408708748879	0.167897893041055	0.3290284861806938	0.5309423660964214	0.291606155734503	0.4901872159676932	0.5176399478802831	0.4722469428114909	0.6958633432934764	0.5022393642583592				
NadigOConner2024_jurkat	DNMT1	0.9999999809091804	0.9999999809091804	0.3724717447185478	0.9999999997133712	0.9999999997133712	0.3562716760071746	0.9999999984302912	0.9999999984302912	0.3626138533028211	0.99999999998846	0.99999999998846	0.3449668919110257				
ReplogleWeissman2022_K562_essential	DNMT1	0.7941966358700113	0.9923877742199604	0.4816760782840282	0.816393721731604	0.9244458319607868	0.4798764518018367	0.8295559120202343	0.9921142109241444	0.4787448475539004	0.8074887669339771	0.9715099227174412	0.4806135416781779				
ReplogleWeissman2022_K562_gwps	DNMT1	0.9999200872030848	0.99999988097155	0.4508532893093637	0.9998743500633226	0.99998213924301	0.4523418734689927	0.9999616172860362	0.999996985483837	0.4485230513267771	0.9998939583242272	0.99999607242354	0.4517789839695623				
ReplogleWeissman2022_rpe1	DNMT1	0.0412164356290069	0.0780481440634387	0.5476078344244032	0.1064748859530176	0.1787974499965767	0.5341418307443893	0.0685534005838665	0.119632404940473	0.5407524001451979	0.2478940616428642	0.361681499774015	0.5186715337146862	z-aggregate, ulm	0.3767695197942359	0.739584612929426	
FrangiehIzar2021_RNA	E2F1	0.9963376581906388	0.9963376581906388	0.4677723095461446	0.8905743812816012	0.9329826851521535	0.485223320384109	0.989723938441213	0.989723938441213	0.4721659157608455	0.9617727624355606	0.9617727624355606	0.4787091759269611				
ReplogleWeissman2022_K562_gwps	E2F1	0.3960646314883979	0.7866076685626742	0.5050909549975588	0.1378621487183046	0.4681280814938175	0.5210550468595936	0.1267784250578765	0.4775320677180016	0.5220552407118446	0.0650111649725932	0.3358163926839129	0.5292462019318215				
ReplogleWeissman2022_K562_gwps	E2F2	0.6983091146852307	0.8910180394627939	0.4897088937610563	0.7125926971811032	0.9109777113491266	0.4888882177336618	0.4853981871918521	0.8246185229807445	0.5007251937095557	0.4441810034644989	0.7647139733129406	0.5027806275657923				
ReplogleWeissman2022_K562_gwps	E2F3	0.0058972754045088	0.0572872092333576	0.5371445802739778	0.0545882351765026	0.3163318243561437	0.5236285312221786	0.0114759462255365	0.1037425538788499	0.5335455511452295	0.0092772783387724	0.0911593436766332	0.5347274450403847	z-aggregate, zscore	0.4927063293512479	0.9443843250080984	
ReplogleWeissman2022_K562_gwps	E2F4	0.3323605239144162	0.7364066510260594	0.51005985564608	0.5476486965073045	0.8261402458426447	0.4972211329988565	0.5364631601043227	0.8405712692854931	0.4978755893154754	0.39612020288042	0.7398608748014456	0.506113922436248				
ReplogleWeissman2022_K562_gwps	E2F5	0.4110011990512044	0.7886027772090635	0.509009324790334	0.5066278219920166	0.8261402458426447	0.4993347903855175	0.5114612440048646	0.8256445796078529	0.4988494786055598	0.2893673442964752	0.6550247151927598	0.5222351661606502				
NadigOConner2024_hepg2	E2F6	0.7955016915223796	0.894939402962677	0.4679674124372479	0.8466293808939445	0.9645144845627216	0.4603464786280143	0.808863134102847	0.909971025865703	0.466102985984156	0.7330109466576558	0.8633609792970659	0.4758712747743826				
NadigOConner2024_jurkat	E2F6	0.0472391389686933	0.1544356466284206	0.5444745132345363	0.051757191282211	0.1517021123788943	0.5432994101927324	0.0744033126755515	0.2136624624232363	0.5383980955858562	0.1993489438955822	0.4706850064201248	0.5224457369559685				
ReplogleWeissman2022_K562_essential	E2F6	0.0779845175774177	0.2502003272275485	0.5336771244285804	0.13721415125128	0.3408222466564051	0.5259427641054543	0.0713013291571326	0.2614382069094864	0.5348024297075584	0.1592354917115941	0.471582033145875	0.5236802554950216				
ReplogleWeissman2022_K562_gwps	E2F6	0.0102731892222579	0.0892977217011654	0.5384271276764584	0.0180090278310651	0.145911515891935	0.5347856276253188	0.0064196570392208	0.0690877376601866	0.5412803267298447	0.0153779276198516	0.1241218443602309	0.5358390174827271	ulm, z-aggregate	0.566630595004859	0.9443843250080984	
ReplogleWeissman2022_rpe1	E2F6	0.6098119177483029	0.7048475412934929	0.493511672474259	0.6286055747027233	0.7081759006144605	0.4923636339127446	0.4422427468499542	0.5632438640503203	0.5033812094619946	0.5369360760032718	0.6616732622173241	0.4978426535641991				
NormanWeissman2019_filtered	EGR1	0.0327912866608427	0.0476964169612257	0.5303010902173118	0.0048215466858257	0.0096430933716515	0.5425958943612567	0.0107712246170516	0.0191488437636474	0.5378229655804665	0.0031328519272145	0.0050125630835432	0.5449849142847305	zscore, viper	0.6821238268800143	0.7425681704785942	
ReplogleWeissman2022_K562_gwps	EGR1	0.9946596187938312	0.99999988097155	0.4617451263222702	0.8640491330166027	0.9816359340726348	0.4835367037836227	0.9482373309209372	0.999996985483837	0.4756053729969338	0.8897360723488015	0.9808797675650202	0.4816421886146921				
ReplogleWeissman2022_K562_gwps	ELK1	0.0265330863902989	0.1737648515870974	0.5467406345580976	0.1667266084259942	0.4986541262635781	0.5233705515820373	0.0785911288247035	0.3692964683955392	0.5341820412382632	0.0785911288247035	0.3844925617988603	0.5341820412382632				
NadigOConner2024_hepg2	ELL	0.0058951779663876	0.0212226406789954	0.5494612609406092	0.0089765658234618	0.0314487135414757	0.5464803999288153	0.01059009199077	0.0381243311667723	0.5452661248716968	0.0566299095925654	0.1456197675237397	0.5311046757229475	z-aggregate, viper	0.6172977613000928	0.8072355340078138	
NadigOConner2024_jurkat	ELL	0.008180661269929	0.0409033063496451	0.5725359522654577	0.007076233348459	0.0387404391304869	0.5741256751877396	0.010799474420358	0.0655682375521741	0.569411670307787	0.1363007358734854	0.3750972645497122	0.5331475693241374	viper, z-aggregate	0.8428454741923137	1.0	
ReplogleWeissman2022_K562_essential	ELL	0.5066490262688511	0.8155985603347663	0.4994703593634353	0.4844698881511873	0.7613098242375801	0.5012392232842698	0.6280710569970288	0.9124805922409664	0.4896063683627993	0.7319150653143139	0.8945628576063837	0.4803218132722511				
ReplogleWeissman2022_K562_gwps	ELL	0.8500743930605725	0.9741417727909524	0.4727702481554071	0.6683569651225327	0.8945892256055361	0.4885649363703374	0.7414120663571097	0.9360845083614904	0.482988320762836	0.793167548370878	0.96185825193633	0.4785297308553051				
ReplogleWeissman2022_rpe1	ELL	3.1008446771787557e-25	1.3798758813445464e-23	0.7341310080716683	1.944064167143595e-28	8.651085543788999e-27	0.749709894365219	1.743662117751922e-33	7.759296423996053e-32	0.7724845223568331	9.763053324656016e-33	2.896372486314618e-31	0.7692287143672278	ulm, zscore	0.5472802463918669	1.0	
ReplogleWeissman2022_K562_gwps	ELOA	0.9953235728684716	0.99999988097155	0.4471448485061601	0.996839835108224	0.99998213924301	0.4444614366951671	0.9942655799172436	0.999996985483837	0.448582127528574	0.9942655799172436	0.99999607242354	0.448582127528574				
NadigOConner2024_hepg2	ELOB	0.1256415279336527	0.2458203807397553	0.5416476234003657	0.1681701151590212	0.3290284861806938	0.534922176518383	0.1566652134539055	0.3204515729738977	0.536623374974609	0.1566652134539055	0.3133304269078111	0.536623374974609				
NadigOConner2024_jurkat	ELOB	0.2109760429598041	0.4269753250376987	0.5167792780132435	0.1747912898059372	0.3301613251889925	0.5195449077561298	0.2951157806259867	0.5379942825833613	0.5112519101265461	0.2951157806259867	0.570110030754747	0.5112519101265461				
ReplogleWeissman2022_K562_gwps	ELOB	0.5312610936771716	0.8289689877573613	0.4988591605257155	0.3028674606701605	0.6518861534424408	0.5075077316081136	0.2796452124509181	0.6683196804022482	0.5084927882321167	0.2796452124509181	0.654056099094671	0.5084927882321167				
ReplogleWeissman2022_rpe1	ELOB	0.0002798483470793	0.000830216763002	0.5871550650640286	0.0013431812030961	0.0036225190022895	0.5758544881036777	0.0013192756665946	0.0034533980684389	0.5759925550077132	0.0013192756665946	0.0035580464947552	0.5759925550077132	z-aggregate, ulm	0.1021790595263412	0.2707745077448044	
ReplogleWeissman2022_K562_gwps	EP300	0.4238535779061798	0.7886027772090635	0.5056916028595915	0.5672573381212512	0.8298497066840947	0.494979773362912	0.7937924032484502	0.9567958400840336	0.4757084965983276	0.8459826973526752	0.9705182213284496	0.4697899745006824				
WesselsSatija2023	EP300	0.0012125802972058	0.0024251605944117	0.596691757271629	0.0059246704648366	0.0118493409296732	0.5802434717963014	9.801754321751068e-05	0.00078414034574	0.6187389647802248	0.0005821273290802	0.0037996344578796	0.6035452095530155	ulm, zscore	6.034569533967966e-06	3.0172847669839827e-05	ulm
ReplogleWeissman2022_K562_gwps	EPAS1	0.0321468430338365	0.1885523103849364	0.5354251532133961	0.0310783946652634	0.2065799174808687	0.5357130932941144	0.0179452154988356	0.1448435250977452	0.5401742394584599	0.0179452154988356	0.1398489207840298	0.5401742394584599				
NadigOConner2024_hepg2	ERCC2	0.2756964860436889	0.4430836382845	0.5231130843562288	0.4282031481089866	0.6021606770282625	0.5070224311540582	0.517542709869907	0.7057400589135097	0.4982951742549548	0.5426795842714085	0.7289725758869666	0.4958431270131452				
NadigOConner2024_jurkat	ERCC2	0.2394279653453803	0.4424212403121159	0.5221243340362813	0.0721604133403671	0.1916760979353502	0.5456103456280982	0.225525390841398	0.4873043440198556	0.5235464872425639	0.4614792646661888	0.7264025462338158	0.5030218317099198				
ReplogleWeissman2022_K562_essential	ERCC2	0.9178462925996048	0.9999881318155772	0.4623598167100932	0.78033250683023	0.901197295274289	0.4790703183069371	0.9402217282387096	0.999974251399644	0.4578694590333989	0.9531037864858076	0.9999654569773756	0.4546463664654616				
ReplogleWeissman2022_K562_gwps	ERCC2	0.1407713823655169	0.489451267917028	0.5279397141887495	0.1361589448763809	0.4681280814938175	0.528481473715611	0.3527479426298907	0.7520852361731633	0.509805171925562	0.505627777293735	0.7982484700557855	0.4996340353600094				
ReplogleWeissman2022_rpe1	ERCC2	0.0004360245761672	0.0012518124928673	0.5995272281888328	0.0097584783578216	0.0211830383864908	0.5698279863761182	0.1972265272536844	0.2854801427309648	0.5254608872674125	0.2471069692151767	0.361681499774015	0.5204395510159188	z-aggregate, viper	0.0078901716985586	0.0418179100023606	z-aggregate
NadigOConner2024_hepg2	ERCC3	0.542828691321932	0.7026563463205611	0.4949485230443567	0.5368020147311473	0.7104732547912244	0.4956594716529288	0.5102727281830508	0.7057400589135097	0.4987919219132535	0.5102727281830508	0.7168429425903822	0.4987919219132535				
NadigOConner2024_jurkat	ERCC3	0.1152668316459876	0.2799337339973985	0.5378993053475061	0.0495869377073596	0.1505317751830562	0.5521199084448812	0.1937335593639699	0.4543479346198175	0.5273177386045433	0.1937335593639699	0.4706850064201248	0.5273177386045433				
ReplogleWeissman2022_K562_essential	ERCC3	0.9980446388865112	0.9999881318155772	0.4342614352117042	0.989328251192672	0.99999102861759	0.447554252929468	0.9988288258381576	0.999974251399644	0.4306678161330215	0.9988288258381576	0.9999654569773756	0.4306678161330215				
ReplogleWeissman2022_K562_gwps	ERCC3	0.0398046605684703	0.2180026599776999	0.5310228461156784	0.0686310783112054	0.3693005642460101	0.5263008788434814	0.0653801826464255	0.3283538061798259	0.5267441530694017	0.0653801826464255	0.3358163926839129	0.5267441530694017				
ReplogleWeissman2022_rpe1	ERCC3	0.000754063137866	0.0019738711550022	0.6911054899256761	0.0009805453606243	0.002854918721172	0.6865588059383083	0.0006534098433043	0.0018759185823899	0.6936940712155094	0.0006534098433043	0.0020769098590746	0.6936940712155094	ulm, zscore	1.0	1.0	
ReplogleWeissman2022_K562_gwps	ERG	0.0370415686764377	0.2092848630218732	0.5246529152680731	0.0914071160526544	0.4386813387358472	0.5183870840009016	0.0647700349571962	0.3283538061798259	0.5209237114155696	0.0646579372917171	0.3358163926839129	0.5209359560897455				
